Id,SalePrice
298,154127.95121227036
299,166331.40224160565
300,142148.69423019918
301,184201.55217015138
302,160183.48554219064
303,118123.5690129037
304,184671.20297148603
305,176379.00655564351
306,220760.44020364666
307,140272.6044441624
308,174176.31579709335
309,144721.63011255604
310,132710.32137980775
311,130233.73209910662
312,143173.56099222644
313,133804.2060483354
314,143815.85367460753
315,120934.96029344546
316,117331.67586033161
317,136562.81365107337
318,121286.67874633126
319,179420.49763888854
320,133741.3360158019
321,82874.41231961278
322,152259.43002030058
323,116529.13897189136
324,118019.37512715458
325,125059.13833181394
326,176770.18215493622
327,56353.89044352601
328,98541.51090808176
329,65040.0455969126
330,196541.0211403003
331,158350.8111021713
332,130432.18181240627
333,151751.88037243742
334,137996.4710063797
335,122576.90112812592
336,140741.93571323584
337,125439.07834786345
338,111928.73801290046
339,123729.77642533787
340,141364.89610552255
341,145466.06746244503
342,151587.4452875301
343,144431.09580916632
344,137844.57237932683
345,121416.36928517754
346,132885.65890695507
347,111937.96701679684
348,125545.7395147546
349,147200.32020759123
350,100859.06737730074
351,99203.9019332738
352,126885.91763295456
353,104788.07662514804
354,59338.78396143672
355,97736.88706361597
356,124592.99365834394
357,133863.41902095042
358,111229.17118277379
359,68628.3072391221
360,111710.78913598527
361,154034.74315800276
362,50004.36545672773
363,133620.22134743238
364,133587.21481139224
365,110384.31324291158
366,108915.9412710591
367,134375.24905079344
368,109215.16951171182
369,153191.4262240798
370,147529.74677301061
371,108937.60010097834
372,128056.11085870955
373,125841.69847448888
374,134417.18543679046
375,129576.01493333568
376,91403.73385132098
377,120382.45965380962
378,96490.62288984975
379,169785.13519300966
380,144276.20292518614
381,66715.98692833766
382,153893.8353998882
383,143333.3872851043
384,139084.01086902985
385,154376.1873404638
386,156082.86277332585
387,63292.074947158006
388,116969.31073126361
389,115915.4229249469
390,171371.7212144624
391,117423.1730774466
392,126181.39826978184
393,166917.1359150238
394,156548.78482536404
395,220508.93382446904
396,171676.2593658841
397,128275.13080131973
398,119205.64231676109
399,145953.47930459995
400,119205.64231676109
401,292502.5113422963
402,279651.37017346086
403,279651.37017346086
404,351412.66673490766
405,326285.1855833823
406,241920.3917732246
407,304533.34784077876
408,213617.67690652297
409,253191.0283434314
410,251034.10963554715
411,175636.34550526203
412,234593.65075548275
413,138039.4306032084
414,206048.89087734668
415,184813.70347430892
416,210941.932364931
417,209114.5846410189
418,132712.16109325906
419,137887.0317588713
420,259169.47874188397
421,244705.15652739775
422,193247.85804550507
423,212269.79870041244
424,238905.4533140099
425,309596.5497736287
426,207975.46859898538
427,271154.39390097995
428,167216.68727752205
429,130669.06632509953
430,144720.17746607747
431,106797.04334132798
432,132980.15576274396
433,127263.15824681689
434,143266.10667271237
435,133543.52643702851
436,130660.62586487696
437,98527.70801095047
438,143693.09531000373
439,131529.1737180913
440,151904.4602369262
441,143007.15123337653
442,208536.6794846775
443,134637.38572715526
444,179851.74823495132
445,162170.3477631894
446,191011.74972227507
447,105807.28810795622
448,137549.361826351
449,111784.52095332877
450,182831.2549175699
451,291417.9879742147
452,126252.03412526727
453,71731.82660092883
454,343935.6626124793
455,65031.054744837675
456,252359.60655316827
457,138590.58107369437
458,176908.11555021282
459,137591.31204997667
460,456975.74011870445
461,305847.3477068288
462,216201.83472824577
463,243371.11946505203
464,208469.00184852138
465,395409.83363918506
466,138910.90933679062
467,151399.17035964443
468,126279.51856810242
469,143700.8055462938
470,139911.8005965917
471,142779.08761450203
472,171087.16565581033
473,187093.75664103572
474,178356.99901080335
475,185857.94087477092
476,177345.00738872716
477,164939.77842682085
478,235890.87225949892
479,187808.84758434436
480,174197.22349762853
481,190306.30036895728
482,195795.44649431785
483,302012.3939313193
484,366498.6589094272
485,146697.85545638745
486,304871.01598463935
487,176736.58717279372
488,232100.0485713074
489,184378.99340950407
490,264507.97271256585
491,237708.18828989138
492,171117.71311228443
493,179790.27377055117
494,137105.39985115966
495,271300.1984278354
496,155475.46728284218
497,325578.5232499468
498,132950.96144339725
499,115130.96842052626
500,124993.10366921185
501,99796.94486659847
502,114041.59515772946
503,117793.38070277049
504,158487.26079294065
505,156960.99026557038
506,292912.3929436918
507,450680.84728926484
508,404928.8805255691
509,496335.48084619764
510,422963.2339941194
511,384783.8649568762
512,261272.94008453708
513,326670.04889746866
514,513544.1942182068
515,269983.3863350419
516,348022.77147890074
517,310201.77783912275
518,334039.4453138092
519,198999.3744694534
520,331022.2299706701
521,238099.34231493078
522,198516.55540090337
523,169645.63375060755
524,216997.18769370287
525,208413.1089973386
526,177547.95693984316
527,176242.2519772422
528,190712.73939860525
529,213958.19145983382
530,252924.25892273098
531,220806.97360493898
532,169828.40210783726
533,258544.94169343612
534,186296.33496818188
535,243393.63552961097
536,308671.5671292182
537,367063.53667138226
538,266574.2204339821
539,289800.2619835894
540,273611.89892337774
541,238416.3346551662
542,266955.68217522936
543,275879.5299943529
544,232190.09114070825
545,218391.0266917433
546,243626.22923613567
547,211970.96704853573
548,190819.3277973609
549,187118.50662179312
550,137618.9701826722
551,176448.99580897042
552,187487.24550221494
553,185520.40768142324
554,195712.16018731528
555,193801.28087859604
556,200507.77977228182
557,127922.00439826341
558,134290.4954586874
559,113159.20752667836
560,109004.42093237083
561,185209.7670406996
562,147234.75001474455
563,237582.8251986873
564,386102.1190607752
565,167055.06855667345
566,159679.80049372432
567,157301.32898487625
568,172331.39886502203
569,283376.4986545806
570,247012.9034964181
571,279055.4343029896
572,261497.54062624896
573,156395.10825881595
574,214832.86557554864
575,181839.49804487271
576,183914.544135521
577,358034.40789017617
578,219465.9253524254
579,382417.2496048553
580,316959.71683213365
581,188494.48532791517
582,169067.7292351479
583,166634.11173876625
584,220281.01667308516
585,136990.54404263326
586,149305.4908927543
587,140015.5442769013
588,134713.54691613925
589,193670.29293418262
590,104205.50482062137
591,120562.19499495896
592,145614.01078107354
593,84116.89518245896
594,157379.963453996
595,141744.50084874054
596,123546.20194936696
597,255260.7798479975
598,137920.26542953556
599,170104.15779937184
600,176315.2916969002
601,132541.91939642868
602,108953.56109409776
603,138720.39910144522
604,128263.5976422384
605,167360.68987346275
606,115526.78746710536
607,125671.74743083885
608,84362.44675166933
609,112727.45132939515
610,97625.65258604262
611,120667.89315360755
612,138300.15075593814
613,172453.17138629622
614,152179.34175619483
615,108075.23434606612
616,150755.45847521006
617,130570.00315918641
618,140025.5437305026
619,121272.49751933814
620,126777.28717277029
621,124023.78027931185
622,145055.00202139505
623,111327.05617650064
624,114851.93243248995
625,144551.0502498749
626,115118.52181782562
627,109567.88671568796
628,80659.61193474072
629,140784.45646356457
630,131642.5948696817
631,119251.11509572437
632,129132.37092130484
633,117081.06767670086
634,148527.4422003449
635,78546.71265845711
636,89597.8445928555
637,140751.81899154215
638,52381.3534887769
639,110880.84926990175
640,117900.19292640986
641,128950.15598868647
642,106550.33000582665
643,128324.85835721799
644,122940.11990576774
645,59162.125491846484
646,201038.55392720387
647,113104.27201534619
648,113704.7915264197
649,138489.4631059796
650,136866.85843940283
651,137218.8500625701
652,119800.10600378751
653,90367.29983057553
654,160656.40071385266
655,120706.18925116633
656,165917.64266758136
657,119642.16992658767
658,107812.18207785042
659,104598.8246092915
660,91419.82904231046
661,88356.50359715235
662,84044.55366497372
663,154379.81249117895
664,121854.43760269131
665,145199.2402378297
666,155019.3237131837
667,127437.52852563393
668,101347.86959835318
669,146748.3157911518
670,131974.14255780657
671,117319.83907929609
672,118754.55325918716
673,125613.6707554226
674,96795.32186782481
675,80466.11295135302
676,111958.44886679538
677,127000.23267613084
678,148929.89525483747
679,139774.55651239923
680,152705.54942233732
681,128053.08654378724
682,144409.22700858937
683,117670.30622797752
684,129669.25798305101
685,172476.04937486706
686,135430.3659573592
687,122786.26182353031
688,146962.90956234347
689,222487.62570528119
690,112623.59912019513
691,171656.53720360747
692,159851.00961498206
693,116314.99214870858
694,149026.28001295074
695,255579.45233997502
696,238840.19049369812
697,238234.60039889248
698,195169.84353900905
699,176594.2403127985
700,242995.62414328757
701,468569.05896583246
702,345784.28332081815
703,238180.43755734473
704,186811.18106517527
705,147189.72424411736
706,206829.20608057195
707,196781.12118800322
708,206156.53886690078
709,227952.5281555931
710,146809.82494273744
711,120627.0873247513
712,159163.1658759057
713,228113.4511712497
714,281188.8076577477
715,326625.79397146613
716,250718.5650267996
717,218479.14046533962
718,140847.06474398737
719,207447.394546493
720,195552.44738289362
721,219017.79553674886
722,197284.6834504716
723,129731.726220861
724,117104.9452859173
725,146421.50346777056
726,155395.35946448258
727,159414.97330875968
728,232499.5874234117
729,81796.87575291574
730,83795.56559582241
731,103517.63027370351
732,87616.27753202702
733,97645.63433530189
734,115684.98090780593
735,101325.4814657673
736,119334.27398853812
737,168761.61246248288
738,220552.1231630391
739,137681.86611887888
740,128115.47270607976
741,199731.2404870302
742,139678.28810884664
743,183812.57511038083
744,98796.77540874676
745,143026.0234090116
746,250500.41720858097
747,230215.10300664802
748,220827.5612617452
749,124931.23224962957
750,112042.82251329641
751,106568.19948983593
752,103673.44239782887
753,139221.065583028
754,109413.2620346269
755,133261.7016471799
756,70010.48592964296
757,90101.4716768632
758,72652.35210275436
759,85706.7673085389
760,341343.5949240644
761,232973.75082956653
762,256602.42480147252
763,223288.4076659864
764,127183.55166644038
765,183130.9078883766
766,206231.10570510276
767,277111.62260923244
768,257198.43833333513
769,152546.39672662943
770,220930.05372501296
771,179294.87794888281
772,174094.00352012206
773,245316.62242065172
774,213383.06413719233
775,269407.7782070734
776,337234.1317121471
777,194348.58540130046
778,119167.99613817947
779,159109.08525637822
780,151766.3973569136
781,130972.21921924983
782,126376.24663437728
783,108577.12142682089
784,93022.07130284012
785,139031.6256934008
786,111545.45949774218
787,123452.21137124991
788,121302.53683590441
789,139912.54772701912
790,131776.46383495294
791,180215.40055399123
792,159837.92650148892
793,179251.5138817912
794,199294.45079851142
795,174576.55134410487
796,203481.30118675338
797,154194.1925288509
798,174432.49681383712
799,142987.05614999137
800,180997.55216369606
801,205764.35574472114
802,369860.3823367954
803,415780.1339104553
804,159777.55346600575
805,303583.74495695037
806,356163.9578694923
807,358708.64736802113
808,152394.44723073256
809,180640.04641015947
810,240116.79803102225
811,197441.57431479567
812,164800.5068326576
813,179164.11939785525
814,156344.3706756107
815,182466.34370983538
816,185818.27666918977
817,147228.7160194575
818,127327.39548731323
819,112786.57600438179
820,171985.45152129576
821,187172.79870907014
822,106250.36867351395
823,101623.92605116664
824,158468.51496194754
825,125262.0150879482
826,346981.99770050985
827,291816.8007090391
828,429975.90670709324
829,459672.61443310516
830,308182.95850325713
831,424230.3047715042
832,482181.1077766445
833,401776.2043202764
834,456301.6928381111
835,283182.6299818304
836,318967.0812338054
837,314438.8606562129
838,380931.8840959712
839,348636.1878355143
840,282793.0990186547
841,237511.2710862336
842,234864.30763144844
843,247151.81838512403
844,185424.94957828228
845,182301.5822430392
846,199577.12048117287
847,215046.39368326013
848,290520.0955062761
849,201564.08865386038
850,198159.61815612376
851,181754.90980076563
852,171444.9825131498
853,190114.72064964025
854,175677.27093981803
855,174560.8829512166
856,184773.87355416102
857,180410.43521868563
858,181115.1406195507
859,183056.57022530303
860,257939.93049358611
861,167723.81087202535
862,177521.06757472473
863,164856.11592730897
864,207257.67820146514
865,170586.1308821164
866,210108.5752014864
867,227201.2060314509
868,181656.76634740096
869,174612.2870356929
870,368391.4508749117
871,452042.2417031052
872,315667.36471320566
873,244034.67468672254
874,251902.69370535424
875,358561.3147758391
876,219967.9873336686
877,296550.94843479764
878,218640.65060940315
879,395877.55053827213
880,232593.42270982024
881,238736.20805384548
882,234349.1486695311
883,228773.16140951437
884,239513.36450946864
885,217389.98439376452
886,209372.6732681825
887,237283.00854513203
888,173397.45210267775
889,293259.4674059274
890,251746.12688250194
891,249655.04192318194
892,246167.45646684774
893,138714.58738349596
894,149321.06645414614
895,158241.95269982243
896,198920.42170655172
897,192963.96800329356
898,126638.42091308306
899,123900.62727338405
900,143406.501367419
901,291117.97052553383
902,136141.73222411776
903,170206.34732462987
904,221332.84752379506
905,185671.8780336359
906,204133.62972383047
907,213946.24306209065
908,211015.12363603586
909,171481.37328537487
910,168731.80149965978
911,187626.03207363875
912,266340.979485164
913,326583.35686360055
914,255960.83834715287
915,263471.11400030163
916,387608.0596607713
917,136222.839571325
918,189408.50414552988
919,141938.40483180044
920,161480.86785911812
921,184781.33889958783
922,197863.06427755475
923,259665.47167049636
924,159022.4024797325
925,136853.5408756149
926,136739.8467340098
927,93034.08488010647
928,123331.8577863665
929,145399.96458792128
930,140112.7016989023
931,116176.0548003817
932,166227.40499200838
933,149228.52757453744
934,225074.4561676327
935,150992.97337734376
936,237920.27901048417
937,130803.1159581951
938,56513.80516532709
939,57801.33310731189
940,122251.43352542719
941,138361.82436717002
942,120975.3306806311
943,142899.79254078533
944,167595.47849049352
945,144345.59398840452
946,126599.28422082584
947,139470.1213803358
948,122130.77509092142
949,165652.815028046
950,124077.8057897333
951,160474.54650761725
952,131036.97449921728
953,142962.0634895349
954,127030.03262901587
955,131963.55976944597
956,145884.12532964032
957,129182.79599366926
958,122180.51707051124
959,124460.36711611142
960,149954.24786751645
961,119383.8974100881
962,124817.98704580215
963,144104.87479165287
964,269295.56775709084
965,123833.0893494655
966,139532.88812750127
967,184253.33558579168
968,112710.04314972741
969,134084.31267548894
970,109474.31840380788
971,139007.25743555545
972,145244.64790851116
973,132657.63317306124
974,149135.25234196277
975,114058.0326249666
976,113065.74056455017
977,118151.12546168064
978,112794.23374004333
979,134494.59368656523
980,113783.7275601747
981,106482.17386892176
982,120379.91079563115
983,132498.89664252652
984,89070.4837107639
985,123125.80813031454
986,214033.26278518565
987,136407.26456278533
988,115716.44802772786
989,144213.25814421335
990,126684.66344214197
991,210592.61252383314
992,100565.19107599813
993,123570.16271672914
994,121404.89869568958
995,122885.78916588065
996,127336.57009481383
997,119317.2794156841
998,116433.25453049829
999,135267.25835493425
1000,124666.70075964445
1001,132178.99875060286
1002,123950.39358428169
1003,181264.8139456103
1004,146549.3811444326
1005,107486.41220744234
1006,144059.36682606477
1007,73230.53163280842
1008,68230.61226580426
1009,192278.821063
1010,215032.9740541798
1011,167248.31662536872
1012,118646.60362959608
1013,105901.53980660999
1014,232758.03894701178
1015,123697.30164299507
1016,126990.24578177245
1017,151497.3250541023
1018,113839.53941739532
1019,159101.2097054496
1020,126913.24288182071
1021,133304.30176803164
1022,115606.76530977478
1023,128070.82675904188
1024,126867.03383779089
1025,164849.80971501188
1026,168813.1369266746
1027,157580.58426694924
1028,160391.73060919516
1029,166110.08290147205
1030,88175.42742231538
1031,180210.26259578892
1032,134783.4474286479
1033,161520.55255871764
1034,83218.64603647674
1035,230937.49789104666
1036,147411.28376781644
1037,108098.95032505805
1038,88502.00740348818
1039,129454.23386970322
1040,137594.91940952928
1041,155355.11554516898
1042,104085.92510420916
1043,190971.34281597662
1044,218470.02629766392
1045,241939.60110480533
1046,307634.93202206306
1047,260498.45512503618
1048,212447.40950689337
1049,230582.3516397267
1050,185227.59452528792
1051,205720.2272953217
1052,223922.22173496708
1053,270160.2657673806
1054,147322.5126556248
1055,172915.64594932253
1056,139868.1581429421
1057,136798.84809278417
1058,226057.99356643367
1059,212870.1345316894
1060,192538.54758913908
1061,213288.0653499988
1062,126926.0053503552
1063,129752.859661377
1064,149489.25363929986
1065,137496.33074093366
1066,112343.3003334731
1067,130509.86222495744
1068,128921.33765738056
1069,120632.2132981017
1070,265391.23816188535
1071,229380.80994579275
1072,192822.4610445141
1073,234427.1913785583
1074,304896.13327609183
1075,229726.8944370122
1076,234456.67852557046
1077,191603.04880667682
1078,188115.5127226484
1079,174023.95165707995
1080,188650.32013598213
1081,157651.25942791475
1082,133730.54218198473
1083,126524.48061990696
1084,136846.63009097683
1085,142057.73398501312
1086,140872.59755583966
1087,166531.52046251055
1088,158517.90498639471
1089,449793.87809736736
1090,148637.35334978215
1091,139957.17302783247
1092,71822.1128398002
1093,110625.5398727172
1094,126770.48868813348
1095,100851.70823755374
1096,101268.48756518096
1097,132127.95732847642
1098,127181.43252374865
1099,142883.84558487733
1100,140809.11276118254
1101,128845.33338432162
1102,146168.04198299127
1103,177935.40033939434
1104,122529.39308497743
1105,153847.70319079395
1106,126898.42786545322
1107,208231.56150713246
1108,198330.72408660533
1109,123908.79496461245
1110,156229.5419915501
1111,163778.5807369501
1112,228519.98543316268
1113,248648.72876953357
1114,148302.89229827264
1115,125520.13577062397
1116,152921.33036660624
1117,88988.64657192974
1118,70394.36956727858
1119,133556.04205161004
1120,116755.88226360444
1121,130511.40729591716
1122,290733.77275955013
1123,158359.33618631857
1124,172266.7961409881
1125,226968.3809428986
1126,207207.92847918466
1127,150935.73974625187
1128,149486.21413163602
1129,217186.4359948269
1130,209969.59729279001
1131,212078.4196354444
1132,254274.70051558828
1133,187116.23736403996
1134,193598.91300436886
1135,302136.94865038374
1136,175593.05901328073
1137,312790.71717802505
1138,301983.82847961504
1139,114116.9622224171
1140,151237.2187987474
1141,84138.67902202395
1142,93219.38041148664
1143,87749.3457272743
1144,71278.24722758736
1145,147077.49859240002
1146,192806.39992584052
1147,212470.36196863514
1148,173821.46503820253
1149,121324.85350219152
1150,136311.4145358749
1151,156109.48114367656
1152,129597.6520804988
1153,127610.44702671163
1154,147994.68511495026
1155,144928.41766185305
1156,173948.25837041746
1157,188181.41965497448
1158,181644.42895670937
1159,186691.48716859586
1160,178368.75953550762
1161,184189.98712437987
1162,248348.54610069233
1163,268188.6050916927
1164,274065.8892938039
1165,176206.67384858604
1166,171882.5392535533
1167,469524.5197857773
1168,508892.92512025154
1169,362861.6434245533
1170,490406.3644437849
1171,460891.44087758305
1172,322038.8537199351
1173,342926.11594776437
1174,148249.3810021436
1175,177805.59590432546
1176,168739.99624450796
1177,264830.3064653923
1178,192581.19346811218
1179,156032.49990143516
1180,102945.49485822389
1181,194971.0454319477
1182,99079.32950407932
1183,126244.04880428199
1184,98764.25939501142
1185,92962.68365216655
1186,104530.58106854571
1187,145639.0982000112
1188,138638.1505049477
1189,157681.8891311439
1190,150226.13366117066
1191,459921.51343671774
1192,245886.75722928607
1193,236535.23563217057
1194,421220.9339937402
1195,313388.52011917206
1196,336562.9524036727
1197,277352.3411881494
1198,310512.2021021593
1199,338899.05569751206
1200,376118.94465388026
1201,363262.66819190845
1202,271138.0516282662
1203,268483.4502095715
1204,329545.46709395404
1205,303011.5802935241
1206,165168.20102645902
1207,182793.88807361157
1208,170274.32952313466
1209,290885.9945738819
1210,185899.1307373798
1211,190493.39657008465
1212,196669.07665738647
1213,187588.6041004052
1214,161679.82848498985
1215,191106.24564695256
1216,207862.63452887323
1217,263607.8054744234
1218,265598.4290580566
1219,262301.8981955189
1220,468915.23347383534
1221,364768.4796110216
1222,512806.6936458619
1223,302044.708247797
1224,421677.24333865044
1225,265771.7495544549
1226,322141.55718899326
1227,219733.52554528497
1228,192700.01491431048
1229,412879.1241463939
1230,178000.47235506237
1231,132024.10168409243
1232,197629.34630776395
1233,123949.4862470385
1234,188121.94009301573
1235,188229.22839762302
1236,191355.57671333064
1237,202178.17618663362
1238,182494.894375293
1239,160134.38144461147
1240,167128.07336174764
1241,112673.02363540509
1242,139461.360780128
1243,142379.83507236122
1244,121688.33085634558
1245,124701.73032736286
1246,122830.08972809973
1247,139826.3946471574
1248,116627.99069601405
1249,128444.15825803824
1250,278160.4395699132
1251,454243.74711652903
1252,177485.9011304063
1253,148248.47466168393
1254,174431.98950234478
1255,149730.9646337822
1256,168895.46188426172
1257,219359.05089667422
1258,159326.95996753653
1259,176677.25074557035
1260,140472.27911744648
1261,167502.97590065363
1262,152942.73889209243
1263,130369.29226756579
1264,134892.7607096116
1265,146670.14844083067
1266,181181.47756737063
1267,160537.22070312695
1268,156780.19955683756
1269,142242.63361240595
1270,136017.85316533662
1271,129746.75172602959
1272,157045.65699586525
1273,147231.79691643195
1274,142097.67562356277
1275,148818.86283374325
1276,125009.40404022865
1277,129703.94301572819
1278,160309.2724842097
1279,135438.1727497785
1280,147554.8245646916
1281,148733.1925758556
1282,143536.11245212148
1283,164002.701898148
1284,141698.54940096184
1285,142535.9206783469
1286,145844.09183443186
1287,128588.78295176801
1288,131158.6299883481
1289,141580.06746205542
1290,141987.0579653296
1291,194245.41170064264
1292,141992.2281524392
1293,206363.52213253948
1294,149652.4582288503
1295,97931.38294445635
1296,63483.179624751916
1297,94392.29887008555
1298,162588.82979097398
1299,116461.1500083118
1300,150461.61724880149
1301,152830.65525364885
1302,185946.26583851257
1303,162228.35135173655
1304,301291.5574410278
1305,146251.9965799219
1306,88680.43888740834
1307,128603.6574452481
1308,133580.49665452656
1309,148820.47304236016
1310,120800.9680105065
1311,121201.86265120332
1312,153521.62782348512
1313,136240.6067109271
1314,128044.36110723275
1315,132525.91955733186
1316,146158.63563946573
1317,104275.64981006244
1318,120220.94482041804
1319,102492.19869882091
1320,104186.20525474189
1321,99417.70286828642
1322,100687.23620204789
1323,122145.53369441806
1324,130489.33139186841
1325,65891.3401456517
1326,123956.65988285402
1327,80551.25952479377
1328,154969.7970349746
1329,80975.9791194981
1330,118576.28397127475
1331,62508.86307688264
1332,188796.24834939785
1333,93262.39032712093
1334,113382.37193597716
1335,101753.63875611454
1336,198130.07796976698
1337,108514.80727152314
1338,117040.02605780865
1339,65798.39730767783
1340,109736.23012989518
1341,136026.48494403792
1342,152875.02173568716
1343,134188.84418845345
1344,101096.32469042038
1345,70698.4196270493
1346,159109.2932149446
1347,152747.49561800345
1348,143621.05766083044
1349,135515.20794750043
1350,158879.0314469396
1351,149582.12284312275
1352,140340.82673673544
1353,145106.31990918866
1354,99427.02298528393
1355,275583.1186742317
1356,150086.44220756495
1357,132308.59149398454
1358,160600.29373029017
1359,145391.9042501515
1360,117212.8649344001
1361,196399.78449928487
1362,302473.62500289414
1363,199855.41398492322
